speed_current_kmh,speed_avg_5min_kmh,distance_remaining_km,stops_remaining,hour_of_day,day_of_week,is_peak_hour,traffic_delay_minutes,trip_progress_pct,route_total_km,actual_eta_minutes,route_id,congestion_factor
17.39,24.27,6.65,5,7,1,1,7.79,5.0,7.0,27.06,R5,1.804
24.43,24.27,5.8,5,7,1,1,6.8,17.1,7.0,22.75,R5,1.804
23.31,24.27,4.95,4,7,1,1,5.8,29.3,7.0,19.84,R5,1.804
25.36,24.27,4.1,3,7,1,1,4.8,41.4,7.0,15.56,R5,1.804
20.58,24.27,3.25,3,7,1,1,3.81,53.6,7.0,13.13,R5,1.804
17.76,24.27,2.4,2,7,1,1,2.81,65.7,7.0,11.39,R5,1.804
18.84,24.27,1.55,2,7,1,1,1.82,77.9,7.0,8.18,R5,1.804
21.19,24.27,0.7,1,7,1,1,0.82,90.0,7.0,5.5,R5,1.804
14.94,19.63,11.4,9,16,0,1,19.05,5.0,12.0,46.61,R2,1.83
22.07,19.63,9.943,8,16,0,1,16.61,17.1,12.0,39.39,R2,1.83
22.59,19.63,8.486,7,16,0,1,14.18,29.3,12.0,33.11,R2,1.83
23.63,19.63,7.029,6,16,0,1,11.74,41.4,12.0,26.54,R2,1.83
18.31,19.63,5.571,5,16,0,1,9.31,53.6,12.0,25.44,R2,1.83
23.76,19.63,4.114,4,16,0,1,6.87,65.7,12.0,15.64,R2,1.83
17.83,19.63,2.657,2,16,0,1,4.44,77.9,12.0,12.44,R2,1.83
18.55,19.63,1.2,1,16,0,1,2.0,90.0,12.0,3.72,R2,1.83
19.5,23.28,14.25,11,14,4,0,4.99,5.0,15.0,40.48,R4,1.282
22.09,23.28,12.429,10,14,4,0,4.35,17.1,15.0,35.15,R4,1.282
24.8,23.28,10.607,8,14,4,0,3.71,29.3,15.0,32.1,R4,1.282
32.23,23.28,8.786,7,14,4,0,3.08,41.4,15.0,24.35,R4,1.282
28.8,23.28,6.964,6,14,4,0,2.44,53.6,15.0,19.82,R4,1.282
20.59,23.28,5.143,4,14,4,0,1.8,65.7,15.0,17.33,R4,1.282
23.74,23.28,3.321,3,14,4,0,1.16,77.9,15.0,9.76,R4,1.282
26.96,23.28,1.5,2,14,4,0,0.53,90.0,15.0,3.91,R4,1.282
22.81,21.27,14.25,11,9,2,0,11.21,5.0,15.0,46.29,R4,1.358
25.94,21.27,12.429,10,9,2,0,9.78,17.1,15.0,37.69,R4,1.358
26.43,21.27,10.607,8,9,2,0,8.34,29.3,15.0,31.55,R4,1.358
19.98,21.27,8.786,7,9,2,0,6.91,41.4,15.0,27.14,R4,1.358
29.91,21.27,6.964,6,9,2,0,5.48,53.6,15.0,23.43,R4,1.358
23.36,21.27,5.143,4,9,2,0,4.05,65.7,15.0,14.89,R4,1.358
25.53,21.27,3.321,3,9,2,0,2.61,77.9,15.0,11.01,R4,1.358
30.56,21.27,1.5,2,9,2,0,1.18,90.0,15.0,6.18,R4,1.358
16.42,17.58,8.075,6,17,1,0,8.78,5.0,8.5,25.92,R1,1.56
21.03,17.58,7.043,5,17,1,0,7.66,17.1,8.5,24.0,R1,1.56
8.5,17.58,6.011,5,17,1,0,6.54,29.3,8.5,19.66,R1,1.56
22.56,17.58,4.979,4,17,1,0,5.42,41.4,8.5,16.42,R1,1.56
22.92,17.58,3.946,3,17,1,0,4.29,53.6,8.5,14.85,R1,1.56
14.03,17.58,2.914,3,17,1,0,3.17,65.7,8.5,9.88,R1,1.56
19.66,17.58,1.882,2,17,1,0,2.05,77.9,8.5,8.03,R1,1.56
21.74,17.58,0.85,1,17,1,0,0.92,90.0,8.5,4.16,R1,1.56
23.53,21.27,8.075,6,7,2,1,13.73,5.0,8.5,32.99,R1,1.825
21.97,21.27,7.043,5,7,2,1,11.97,17.1,8.5,29.44,R1,1.825
20.46,21.27,6.011,5,7,2,1,10.22,29.3,8.5,23.89,R1,1.825
17.57,21.27,4.979,4,7,2,1,8.46,41.4,8.5,22.05,R1,1.825
18.84,21.27,3.946,3,7,2,1,6.71,53.6,8.5,16.6,R1,1.825
23.86,21.27,2.914,3,7,2,1,4.95,65.7,8.5,12.86,R1,1.825
20.16,21.27,1.882,2,7,2,1,3.2,77.9,8.5,8.49,R1,1.825
22.26,21.27,0.85,1,7,2,1,1.45,90.0,8.5,1.87,R1,1.825
23.97,19.72,5.225,4,15,4,1,8.36,5.0,5.5,20.66,R3,1.807
25.98,19.72,4.557,4,15,4,1,7.29,17.1,5.5,18.34,R3,1.807
22.88,19.72,3.889,3,15,4,1,6.22,29.3,5.5,13.54,R3,1.807
21.8,19.72,3.221,3,15,4,1,5.16,41.4,5.5,14.24,R3,1.807
21.27,19.72,2.554,2,15,4,1,4.09,53.6,5.5,9.75,R3,1.807
16.93,19.72,1.886,2,15,4,1,3.02,65.7,5.5,8.55,R3,1.807
20.92,19.72,1.218,1,15,4,1,1.95,77.9,5.5,6.3,R3,1.807
23.46,19.72,0.55,1,15,4,1,0.88,90.0,5.5,2.98,R3,1.807
21.5,18.59,5.225,4,17,0,0,4.31,5.0,5.5,20.46,R3,1.538
27.34,18.59,4.557,4,17,0,0,3.76,17.1,5.5,15.52,R3,1.538
15.1,18.59,3.889,3,17,0,0,3.21,29.3,5.5,10.92,R3,1.538
20.19,18.59,3.221,3,17,0,0,2.66,41.4,5.5,11.99,R3,1.538
23.82,18.59,2.554,2,17,0,0,2.11,53.6,5.5,6.6,R3,1.538
20.01,18.59,1.886,2,17,0,0,1.56,65.7,5.5,6.74,R3,1.538
24.32,18.59,1.218,1,17,0,0,1.01,77.9,5.5,2.06,R3,1.538
21.4,18.59,0.55,1,17,0,0,0.45,90.0,5.5,3.19,R3,1.538
18.2,14.46,8.075,6,8,4,1,16.94,5.0,8.5,34.79,R1,1.948
13.38,14.46,7.043,5,8,4,1,14.77,17.1,8.5,27.9,R1,1.948
15.73,14.46,6.011,5,8,4,1,12.61,29.3,8.5,23.75,R1,1.948
18.36,14.46,4.979,4,8,4,1,10.44,41.4,8.5,20.18,R1,1.948
17.03,14.46,3.946,3,8,4,1,8.28,53.6,8.5,15.77,R1,1.948
16.32,14.46,2.914,3,8,4,1,6.11,65.7,8.5,12.79,R1,1.948
17.63,14.46,1.882,2,8,4,1,3.95,77.9,8.5,7.91,R1,1.948
16.89,14.46,0.85,1,8,4,1,1.78,90.0,8.5,5.17,R1,1.948
29.6,24.44,5.225,4,6,2,0,2.14,5.0,5.5,16.5,R3,1.333
31.8,24.44,4.557,4,6,2,0,1.87,17.1,5.5,14.54,R3,1.333
32.88,24.44,3.889,3,6,2,0,1.6,29.3,5.5,11.11,R3,1.333
23.18,24.44,3.221,3,6,2,0,1.32,41.4,5.5,10.53,R3,1.333
25.43,24.44,2.554,2,6,2,0,1.05,53.6,5.5,8.24,R3,1.333
25.52,24.44,1.886,2,6,2,0,0.77,65.7,5.5,7.79,R3,1.333
21.81,24.44,1.218,1,6,2,0,0.5,77.9,5.5,3.56,R3,1.333
20.2,24.44,0.55,1,6,2,0,0.23,90.0,5.5,2.03,R3,1.333
25.32,28.13,8.075,6,9,3,0,8.07,5.0,8.5,24.48,R1,1.499
24.6,28.13,7.043,5,9,3,0,7.04,17.1,8.5,21.23,R1,1.499
32.6,28.13,6.011,5,9,3,0,6.01,29.3,8.5,18.83,R1,1.499
26.96,28.13,4.979,4,9,3,0,4.98,41.4,8.5,15.96,R1,1.499
22.76,28.13,3.946,3,9,3,0,3.95,53.6,8.5,15.48,R1,1.499
24.58,28.13,2.914,3,9,3,0,2.91,65.7,8.5,10.21,R1,1.499
24.85,28.13,1.882,2,9,3,0,1.88,77.9,8.5,6.88,R1,1.499
25.98,28.13,0.85,1,9,3,0,0.85,90.0,8.5,2.4,R1,1.499
18.4,17.03,11.4,9,16,2,1,15.58,5.0,12.0,49.04,R2,1.972
13.68,17.03,9.943,8,16,2,1,13.59,17.1,12.0,41.44,R2,1.972
16.8,17.03,8.486,7,16,2,1,11.6,29.3,12.0,36.18,R2,1.972
17.53,17.03,7.029,6,16,2,1,9.6,41.4,12.0,30.59,R2,1.972
14.02,17.03,5.571,5,16,2,1,7.61,53.6,12.0,24.81,R2,1.972
16.22,17.03,4.114,4,16,2,1,5.62,65.7,12.0,19.03,R2,1.972
13.56,17.03,2.657,2,16,2,1,3.63,77.9,12.0,13.21,R2,1.972
16.22,17.03,1.2,1,16,2,1,1.64,90.0,12.0,7.28,R2,1.972
30.7,23.7,8.075,6,15,1,1,7.07,5.0,8.5,25.57,R1,1.466
19.01,23.7,7.043,5,15,1,1,6.16,17.1,8.5,22.56,R1,1.466
18.43,23.7,6.011,5,15,1,1,5.26,29.3,8.5,21.24,R1,1.466
20.3,23.7,4.979,4,15,1,1,4.36,41.4,8.5,17.83,R1,1.466
25.08,23.7,3.946,3,15,1,1,3.45,53.6,8.5,13.32,R1,1.466
24.61,23.7,2.914,3,15,1,1,2.55,65.7,8.5,10.24,R1,1.466
16.22,23.7,1.882,2,15,1,1,1.65,77.9,8.5,8.24,R1,1.466
17.12,23.7,0.85,1,15,1,1,0.74,90.0,8.5,1.87,R1,1.466
34.56,31.79,11.4,9,14,1,0,6.08,5.0,12.0,34.15,R2,1.254
27.18,31.79,9.943,8,14,1,0,5.3,17.1,12.0,31.72,R2,1.254
36.05,31.79,8.486,7,14,1,0,4.52,29.3,12.0,29.01,R2,1.254
33.1,31.79,7.029,6,14,1,0,3.75,41.4,12.0,21.84,R2,1.254
32.69,31.79,5.571,5,14,1,0,2.97,53.6,12.0,18.94,R2,1.254
29.9,31.79,4.114,4,14,1,0,2.19,65.7,12.0,12.75,R2,1.254
35.43,31.79,2.657,2,14,1,0,1.42,77.9,12.0,7.66,R2,1.254
30.8,31.79,1.2,1,14,1,0,0.64,90.0,12.0,4.85,R2,1.254
21.93,21.39,5.225,4,9,1,0,2.75,5.0,5.5,16.74,R3,1.385
23.23,21.39,4.557,4,9,1,0,2.4,17.1,5.5,14.67,R3,1.385
24.13,21.39,3.889,3,9,1,0,2.05,29.3,5.5,10.15,R3,1.385
16.14,21.39,3.221,3,9,1,0,1.7,41.4,5.5,9.37,R3,1.385
14.52,21.39,2.554,2,9,1,0,1.34,53.6,5.5,7.84,R3,1.385
20.03,21.39,1.886,2,9,1,0,0.99,65.7,5.5,7.04,R3,1.385
22.75,21.39,1.218,1,9,1,0,0.64,77.9,5.5,6.06,R3,1.385
18.29,21.39,0.55,1,9,1,0,0.29,90.0,5.5,0.53,R3,1.385
35.67,25.35,6.65,5,14,4,0,3.02,5.0,7.0,19.22,R5,1.232
30.73,25.35,5.8,5,14,4,0,2.64,17.1,7.0,18.48,R5,1.232
30.16,25.35,4.95,4,14,4,0,2.25,29.3,7.0,16.37,R5,1.232
28.86,25.35,4.1,3,14,4,0,1.86,41.4,7.0,11.99,R5,1.232
29.33,25.35,3.25,3,14,4,0,1.48,53.6,7.0,10.47,R5,1.232
29.6,25.35,2.4,2,14,4,0,1.09,65.7,7.0,8.39,R5,1.232
29.2,25.35,1.55,2,14,4,0,0.7,77.9,7.0,6.61,R5,1.232
23.45,25.35,0.7,1,14,4,0,0.32,90.0,7.0,2.35,R5,1.232
14.36,22.95,11.4,9,8,3,1,13.63,5.0,12.0,44.14,R2,1.717
18.05,22.95,9.943,8,8,3,1,11.88,17.1,12.0,43.07,R2,1.717
17.85,22.95,8.486,7,8,3,1,10.14,29.3,12.0,34.29,R2,1.717
21.5,22.95,7.029,6,8,3,1,8.4,41.4,12.0,29.08,R2,1.717
23.89,22.95,5.571,5,8,3,1,6.66,53.6,12.0,21.37,R2,1.717
22.31,22.95,4.114,4,8,3,1,4.92,65.7,12.0,16.96,R2,1.717
20.57,22.95,2.657,2,8,3,1,3.18,77.9,12.0,8.73,R2,1.717
23.56,22.95,1.2,1,8,3,1,1.43,90.0,12.0,7.89,R2,1.717
30.72,23.34,11.4,9,6,1,0,7.83,5.0,12.0,36.57,R2,1.318
23.73,23.34,9.943,8,6,1,0,6.83,17.1,12.0,31.25,R2,1.318
23.72,23.34,8.486,7,6,1,0,5.83,29.3,12.0,28.21,R2,1.318
24.9,23.34,7.029,6,6,1,0,4.83,41.4,12.0,22.32,R2,1.318
28.15,23.34,5.571,5,6,1,0,3.83,53.6,12.0,17.58,R2,1.318
28.43,23.34,4.114,4,6,1,0,2.83,65.7,12.0,13.45,R2,1.318
28.52,23.34,2.657,2,6,1,0,1.83,77.9,12.0,10.16,R2,1.318
30.06,23.34,1.2,1,6,1,0,0.82,90.0,12.0,3.08,R2,1.318
27.29,25.26,11.4,9,17,2,0,14.77,5.0,12.0,41.75,R2,1.641
23.78,25.26,9.943,8,17,2,0,12.88,17.1,12.0,35.58,R2,1.641
19.59,25.26,8.486,7,17,2,0,10.99,29.3,12.0,28.96,R2,1.641
20.76,25.26,7.029,6,17,2,0,9.11,41.4,12.0,22.61,R2,1.641
18.76,25.26,5.571,5,17,2,0,7.22,53.6,12.0,21.89,R2,1.641
19.54,25.26,4.114,4,17,2,0,5.33,65.7,12.0,14.27,R2,1.641
23.93,25.26,2.657,2,17,2,0,3.44,77.9,12.0,8.47,R2,1.641
26.69,25.26,1.2,1,17,2,0,1.55,90.0,12.0,3.03,R2,1.641
37.06,29.1,14.25,11,6,2,0,8.64,5.0,15.0,39.53,R4,1.291
25.25,29.1,12.429,10,6,2,0,7.54,17.1,15.0,35.74,R4,1.291
37.51,29.1,10.607,8,6,2,0,6.43,29.3,15.0,33.45,R4,1.291
31.88,29.1,8.786,7,6,2,0,5.33,41.4,15.0,29.18,R4,1.291
32.75,29.1,6.964,6,6,2,0,4.22,53.6,15.0,23.1,R4,1.291
31.03,29.1,5.143,4,6,2,0,3.12,65.7,15.0,17.1,R4,1.291
30.0,29.1,3.321,3,6,2,0,2.01,77.9,15.0,11.17,R4,1.291
29.35,29.1,1.5,2,6,2,0,0.91,90.0,15.0,4.64,R4,1.291
12.02,16.73,5.225,4,8,0,1,8.41,5.0,5.5,18.6,R3,1.795
22.3,16.73,4.557,4,8,0,1,7.34,17.1,5.5,18.62,R3,1.795
15.95,16.73,3.889,3,8,0,1,6.26,29.3,5.5,15.69,R3,1.795
17.36,16.73,3.221,3,8,0,1,5.19,41.4,5.5,10.1,R3,1.795
14.85,16.73,2.554,2,8,0,1,4.11,53.6,5.5,9.42,R3,1.795
23.3,16.73,1.886,2,8,0,1,3.04,65.7,5.5,8.43,R3,1.795
18.24,16.73,1.218,1,8,0,1,1.96,77.9,5.5,5.2,R3,1.795
21.95,16.73,0.55,1,8,0,1,0.89,90.0,5.5,1.4,R3,1.795
26.23,21.23,5.225,4,9,0,0,4.01,5.0,5.5,17.07,R3,1.414
24.72,21.23,4.557,4,9,0,0,3.49,17.1,5.5,15.34,R3,1.414
22.61,21.23,3.889,3,9,0,0,2.98,29.3,5.5,11.46,R3,1.414
29.85,21.23,3.221,3,9,0,0,2.47,41.4,5.5,8.79,R3,1.414
22.52,21.23,2.554,2,9,0,0,1.96,53.6,5.5,6.46,R3,1.414
27.29,21.23,1.886,2,9,0,0,1.45,65.7,5.5,5.63,R3,1.414
28.34,21.23,1.218,1,9,0,0,0.93,77.9,5.5,3.78,R3,1.414
25.44,21.23,0.55,1,9,0,0,0.42,90.0,5.5,1.59,R3,1.414
21.65,20.45,5.225,4,17,4,0,9.37,5.0,5.5,19.31,R3,1.916
26.38,20.45,4.557,4,17,4,0,8.18,17.1,5.5,19.65,R3,1.916
18.1,20.45,3.889,3,17,4,0,6.98,29.3,5.5,18.18,R3,1.916
27.09,20.45,3.221,3,17,4,0,5.78,41.4,5.5,13.95,R3,1.916
23.65,20.45,2.554,2,17,4,0,4.58,53.6,5.5,8.21,R3,1.916
23.95,20.45,1.886,2,17,4,0,3.38,65.7,5.5,8.54,R3,1.916
18.4,20.45,1.218,1,17,4,0,2.18,77.9,5.5,4.29,R3,1.916
25.64,20.45,0.55,1,17,4,0,0.99,90.0,5.5,0.5,R3,1.916
25.84,18.62,6.65,5,7,2,1,7.54,5.0,7.0,26.42,R5,1.867
20.34,18.62,5.8,5,7,2,1,6.57,17.1,7.0,22.28,R5,1.867
17.91,18.62,4.95,4,7,2,1,5.61,29.3,7.0,18.72,R5,1.867
17.28,18.62,4.1,3,7,2,1,4.65,41.4,7.0,14.65,R5,1.867
18.64,18.62,3.25,3,7,2,1,3.68,53.6,7.0,12.95,R5,1.867
16.29,18.62,2.4,2,7,2,1,2.72,65.7,7.0,9.58,R5,1.867
23.46,18.62,1.55,2,7,2,1,1.76,77.9,7.0,7.01,R5,1.867
22.08,18.62,0.7,1,7,2,1,0.79,90.0,7.0,0.5,R5,1.867
22.98,24.26,6.65,5,17,1,0,7.18,5.0,7.0,26.75,R5,1.643
19.72,24.26,5.8,5,17,1,0,6.26,17.1,7.0,20.42,R5,1.643
19.94,24.26,4.95,4,17,1,0,5.34,29.3,7.0,19.1,R5,1.643
27.44,24.26,4.1,3,17,1,0,4.43,41.4,7.0,14.94,R5,1.643
26.63,24.26,3.25,3,17,1,0,3.51,53.6,7.0,11.96,R5,1.643
21.09,24.26,2.4,2,17,1,0,2.59,65.7,7.0,7.64,R5,1.643
22.91,24.26,1.55,2,17,1,0,1.67,77.9,7.0,4.96,R5,1.643
22.92,24.26,0.7,1,17,1,0,0.76,90.0,7.0,4.34,R5,1.643
22.09,19.77,5.225,4,17,2,0,7.66,5.0,5.5,20.29,R3,1.742
25.42,19.77,4.557,4,17,2,0,6.68,17.1,5.5,19.15,R3,1.742
18.55,19.77,3.889,3,17,2,0,5.71,29.3,5.5,13.72,R3,1.742
24.07,19.77,3.221,3,17,2,0,4.73,41.4,5.5,10.15,R3,1.742
16.09,19.77,2.554,2,17,2,0,3.75,53.6,5.5,7.85,R3,1.742
30.02,19.77,1.886,2,17,2,0,2.77,65.7,5.5,8.1,R3,1.742
25.06,19.77,1.218,1,17,2,0,1.79,77.9,5.5,4.89,R3,1.742
22.25,19.77,0.55,1,17,2,0,0.81,90.0,5.5,3.03,R3,1.742
18.66,20.93,5.225,4,17,2,0,4.42,5.0,5.5,19.65,R3,1.659
19.12,20.93,4.557,4,17,2,0,3.86,17.1,5.5,16.32,R3,1.659
22.38,20.93,3.889,3,17,2,0,3.29,29.3,5.5,15.72,R3,1.659
21.55,20.93,3.221,3,17,2,0,2.73,41.4,5.5,12.1,R3,1.659
29.62,20.93,2.554,2,17,2,0,2.16,53.6,5.5,9.31,R3,1.659
20.28,20.93,1.886,2,17,2,0,1.6,65.7,5.5,6.66,R3,1.659
14.65,20.93,1.218,1,17,2,0,1.03,77.9,5.5,5.18,R3,1.659
21.11,20.93,0.55,1,17,2,0,0.47,90.0,5.5,2.58,R3,1.659
22.14,17.63,5.225,4,17,1,0,3.87,5.0,5.5,18.33,R3,1.553
22.01,17.63,4.557,4,17,1,0,3.38,17.1,5.5,16.36,R3,1.553
14.62,17.63,3.889,3,17,1,0,2.88,29.3,5.5,14.09,R3,1.553
20.12,17.63,3.221,3,17,1,0,2.39,41.4,5.5,10.8,R3,1.553
22.35,17.63,2.554,2,17,1,0,1.89,53.6,5.5,7.68,R3,1.553
24.21,17.63,1.886,2,17,1,0,1.4,65.7,5.5,10.02,R3,1.553
25.02,17.63,1.218,1,17,1,0,0.9,77.9,5.5,4.42,R3,1.553
19.54,17.63,0.55,1,17,1,0,0.41,90.0,5.5,3.19,R3,1.553
16.58,13.89,14.25,11,16,1,1,23.35,5.0,15.0,60.52,R4,2.084
15.72,13.89,12.429,10,16,1,1,20.37,17.1,15.0,52.54,R4,2.084
11.07,13.89,10.607,8,16,1,1,17.38,29.3,15.0,43.96,R4,2.084
17.17,13.89,8.786,7,16,1,1,14.4,41.4,15.0,39.0,R4,2.084
12.54,13.89,6.964,6,16,1,1,11.41,53.6,15.0,33.48,R4,2.084
15.28,13.89,5.143,4,16,1,1,8.43,65.7,15.0,21.34,R4,2.084
14.15,13.89,3.321,3,16,1,1,5.44,77.9,15.0,15.82,R4,2.084
19.29,13.89,1.5,2,16,1,1,2.46,90.0,15.0,5.27,R4,2.084
9.19,18.34,6.65,5,16,2,1,7.97,5.0,7.0,26.66,R5,1.989
18.14,18.34,5.8,5,16,2,1,6.95,17.1,7.0,23.8,R5,1.989
17.52,18.34,4.95,4,16,2,1,5.93,29.3,7.0,18.52,R5,1.989
18.7,18.34,4.1,3,16,2,1,4.91,41.4,7.0,16.86,R5,1.989
14.05,18.34,3.25,3,16,2,1,3.89,53.6,7.0,14.16,R5,1.989
16.49,18.34,2.4,2,16,2,1,2.87,65.7,7.0,11.91,R5,1.989
14.17,18.34,1.55,2,16,2,1,1.86,77.9,7.0,7.18,R5,1.989
14.31,18.34,0.7,1,16,2,1,0.84,90.0,7.0,2.44,R5,1.989
13.84,12.57,6.65,5,16,1,1,11.01,5.0,7.0,26.84,R5,1.99
16.41,12.57,5.8,5,16,1,1,9.61,17.1,7.0,24.92,R5,1.99
8.18,12.57,4.95,4,16,1,1,8.2,29.3,7.0,18.82,R5,1.99
12.72,12.57,4.1,3,16,1,1,6.79,41.4,7.0,16.41,R5,1.99
17.21,12.57,3.25,3,16,1,1,5.38,53.6,7.0,15.5,R5,1.99
13.81,12.57,2.4,2,16,1,1,3.97,65.7,7.0,12.24,R5,1.99
11.06,12.57,1.55,2,16,1,1,2.57,77.9,7.0,8.72,R5,1.99
9.41,12.57,0.7,1,16,1,1,1.16,90.0,7.0,3.84,R5,1.99
24.55,24.08,6.65,5,9,0,0,5.89,5.0,7.0,22.3,R5,1.466
21.08,24.08,5.8,5,9,0,0,5.14,17.1,7.0,18.69,R5,1.466
22.02,24.08,4.95,4,9,0,0,4.39,29.3,7.0,19.01,R5,1.466
25.6,24.08,4.1,3,9,0,0,3.63,41.4,7.0,12.0,R5,1.466
26.15,24.08,3.25,3,9,0,0,2.88,53.6,7.0,13.22,R5,1.466
21.72,24.08,2.4,2,9,0,0,2.13,65.7,7.0,9.49,R5,1.466
28.5,24.08,1.55,2,9,0,0,1.37,77.9,7.0,3.73,R5,1.466
23.24,24.08,0.7,1,9,0,0,0.62,90.0,7.0,2.49,R5,1.466
30.09,25.96,5.225,4,9,1,0,2.81,5.0,5.5,17.12,R3,1.432
27.96,25.96,4.557,4,9,1,0,2.45,17.1,5.5,16.34,R3,1.432
23.16,25.96,3.889,3,9,1,0,2.09,29.3,5.5,12.24,R3,1.432
27.39,25.96,3.221,3,9,1,0,1.73,41.4,5.5,10.25,R3,1.432
23.94,25.96,2.554,2,9,1,0,1.37,53.6,5.5,7.24,R3,1.432
20.51,25.96,1.886,2,9,1,0,1.01,65.7,5.5,3.99,R3,1.432
27.46,25.96,1.218,1,9,1,0,0.65,77.9,5.5,0.82,R3,1.432
24.27,25.96,0.55,1,9,1,0,0.3,90.0,5.5,2.32,R3,1.432
28.63,33.91,14.25,11,14,0,0,3.38,5.0,15.0,40.46,R4,1.127
31.23,33.91,12.429,10,14,0,0,2.95,17.1,15.0,34.42,R4,1.127
35.2,33.91,10.607,8,14,0,0,2.52,29.3,15.0,28.41,R4,1.127
32.59,33.91,8.786,7,14,0,0,2.09,41.4,15.0,24.83,R4,1.127
33.9,33.91,6.964,6,14,0,0,1.65,53.6,15.0,20.47,R4,1.127
26.49,33.91,5.143,4,14,0,0,1.22,65.7,15.0,14.28,R4,1.127
28.43,33.91,3.321,3,14,0,0,0.79,77.9,15.0,9.85,R4,1.127
32.14,33.91,1.5,2,14,0,0,0.36,90.0,15.0,4.04,R4,1.127
20.26,26.29,11.4,9,9,0,0,8.27,5.0,12.0,38.99,R2,1.402
31.39,26.29,9.943,8,9,0,0,7.22,17.1,12.0,33.08,R2,1.402
26.95,26.29,8.486,7,9,0,0,6.16,29.3,12.0,29.09,R2,1.402
24.09,26.29,7.029,6,9,0,0,5.1,41.4,12.0,24.59,R2,1.402
25.21,26.29,5.571,5,9,0,0,4.04,53.6,12.0,19.14,R2,1.402
28.45,26.29,4.114,4,9,0,0,2.99,65.7,12.0,13.46,R2,1.402
29.82,26.29,2.657,2,9,0,0,1.93,77.9,12.0,6.68,R2,1.402
26.74,26.29,1.2,1,9,0,0,0.87,90.0,12.0,2.98,R2,1.402
20.7,23.32,11.4,9,14,4,0,6.06,5.0,12.0,37.26,R2,1.382
22.58,23.32,9.943,8,14,4,0,5.29,17.1,12.0,30.83,R2,1.382
24.48,23.32,8.486,7,14,4,0,4.51,29.3,12.0,25.85,R2,1.382
23.79,23.32,7.029,6,14,4,0,3.74,41.4,12.0,22.31,R2,1.382
21.22,23.32,5.571,5,14,4,0,2.96,53.6,12.0,16.96,R2,1.382
21.41,23.32,4.114,4,14,4,0,2.19,65.7,12.0,14.46,R2,1.382
21.33,23.32,2.657,2,14,4,0,1.41,77.9,12.0,10.5,R2,1.382
25.33,23.32,1.2,1,14,4,0,0.64,90.0,12.0,3.81,R2,1.382
27.19,20.16,14.25,11,15,4,1,18.9,5.0,15.0,54.44,R4,1.722
24.23,20.16,12.429,10,15,4,1,16.48,17.1,15.0,48.24,R4,1.722
30.33,20.16,10.607,8,15,4,1,14.07,29.3,15.0,40.51,R4,1.722
24.07,20.16,8.786,7,15,4,1,11.65,41.4,15.0,34.44,R4,1.722
29.27,20.16,6.964,6,15,4,1,9.24,53.6,15.0,27.17,R4,1.722
28.58,20.16,5.143,4,15,4,1,6.82,65.7,15.0,23.24,R4,1.722
21.82,20.16,3.321,3,15,4,1,4.4,77.9,15.0,15.32,R4,1.722
23.67,20.16,1.5,2,15,4,1,1.99,90.0,15.0,8.39,R4,1.722
23.78,18.15,6.65,5,16,4,1,9.38,5.0,7.0,28.64,R5,1.913
25.35,18.15,5.8,5,16,4,1,8.18,17.1,7.0,24.94,R5,1.913
20.34,18.15,4.95,4,16,4,1,6.98,29.3,7.0,19.34,R5,1.913
15.32,18.15,4.1,3,16,4,1,5.78,41.4,7.0,15.74,R5,1.913
20.55,18.15,3.25,3,16,4,1,4.58,53.6,7.0,13.9,R5,1.913
22.81,18.15,2.4,2,16,4,1,3.38,65.7,7.0,12.84,R5,1.913
26.48,18.15,1.55,2,16,4,1,2.19,77.9,7.0,6.25,R5,1.913
22.66,18.15,0.7,1,16,4,1,0.99,90.0,7.0,5.54,R5,1.913
18.48,21.46,14.25,11,16,2,1,19.24,5.0,15.0,54.42,R4,1.755
18.01,21.46,12.429,10,16,2,1,16.78,17.1,15.0,48.61,R4,1.755
20.65,21.46,10.607,8,16,2,1,14.32,29.3,15.0,38.72,R4,1.755
16.55,21.46,8.786,7,16,2,1,11.86,41.4,15.0,34.99,R4,1.755
25.34,21.46,6.964,6,16,2,1,9.4,53.6,15.0,27.82,R4,1.755
21.13,21.46,5.143,4,16,2,1,6.94,65.7,15.0,19.16,R4,1.755
21.66,21.46,3.321,3,16,2,1,4.48,77.9,15.0,13.53,R4,1.755
18.9,21.46,1.5,2,16,2,1,2.03,90.0,15.0,8.52,R4,1.755
22.4,25.4,5.225,4,15,0,1,4.16,5.0,5.5,19.2,R3,1.466
25.18,25.4,4.557,4,15,0,1,3.63,17.1,5.5,14.13,R3,1.466
24.68,25.4,3.889,3,15,0,1,3.1,29.3,5.5,10.61,R3,1.466
27.46,25.4,3.221,3,15,0,1,2.57,41.4,5.5,11.58,R3,1.466
23.16,25.4,2.554,2,15,0,1,2.03,53.6,5.5,7.8,R3,1.466
21.29,25.4,1.886,2,15,0,1,1.5,65.7,5.5,4.95,R3,1.466
24.88,25.4,1.218,1,15,0,1,0.97,77.9,5.5,3.5,R3,1.466
21.37,25.4,0.55,1,15,0,1,0.44,90.0,5.5,3.54,R3,1.466
22.21,19.03,5.225,4,9,4,0,5.84,5.0,5.5,16.23,R3,1.525
16.62,19.03,4.557,4,9,4,0,5.1,17.1,5.5,12.81,R3,1.525
22.65,19.03,3.889,3,9,4,0,4.35,29.3,5.5,10.64,R3,1.525
